packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName,flowEndMilliseconds
27.0,22.0,13888.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12776.0,4764.0,48.0,51.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,71.0,amazon-amazon-echo-dot-with-clock-gen3,1604731459.603
27.0,22.0,13617.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12505.0,4764.0,49.0,53.0,417.0,96.0,1360.0,1360.0,583.0,588.0,68.0,62.0,amazon-amazon-echo-dot-with-clock-gen3,1604731460.727
30.0,21.0,14523.0,5661.0,2.0,6.0,11.0,4.0,15.0,12.0,13279.0,4809.0,44.0,55.0,417.0,96.0,1360.0,1360.0,583.0,597.0,65.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604731461.842
27.0,22.0,13452.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12340.0,4764.0,48.0,51.0,417.0,96.0,1360.0,1360.0,583.0,588.0,67.0,59.0,amazon-amazon-echo-dot-with-clock-gen3,1604731462.941
27.0,20.0,13371.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12259.0,4764.0,49.0,58.0,417.0,96.0,1360.0,1360.0,584.0,588.0,69.0,63.0,amazon-amazon-echo-dot-with-clock-gen3,1604731464.055
30.0,25.0,14883.0,5821.0,2.0,6.0,11.0,4.0,15.0,12.0,13639.0,4809.0,46.0,49.0,417.0,96.0,1360.0,1360.0,584.0,597.0,69.0,59.0,amazon-amazon-echo-dot-with-clock-gen3,1604731465.281
27.0,21.0,13431.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12319.0,4764.0,49.0,55.0,417.0,96.0,1360.0,1360.0,583.0,588.0,69.0,63.0,amazon-amazon-echo-dot-with-clock-gen3,1604731466.381
30.0,26.0,14952.0,7216.0,2.0,6.0,11.0,5.0,15.0,13.0,13676.0,6164.0,59.0,61.0,417.0,96.0,1360.0,1360.0,584.0,641.0,93.0,65.0,amazon-amazon-echo-dot-with-clock-gen3,1604731467.94
27.0,21.0,13486.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12374.0,4764.0,49.0,55.0,417.0,96.0,1360.0,1360.0,583.0,588.0,69.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604731469.043
27.0,20.0,14182.0,5576.0,2.0,5.0,10.0,3.0,15.0,10.0,13082.0,4764.0,57.0,69.0,417.0,96.0,1360.0,2715.0,584.0,842.0,90.0,129.0,amazon-amazon-echo-dot-with-clock-gen3,1604731470.369
27.0,19.0,13959.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12847.0,4764.0,49.0,61.0,417.0,96.0,1360.0,2720.0,584.0,843.0,68.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604731471.487
21.0,20.0,5244.0,5576.0,2.0,5.0,4.0,4.0,8.0,11.0,4372.0,4764.0,67.0,61.0,417.0,96.0,1360.0,1360.0,538.0,588.0,82.0,67.0,amazon-amazon-echo-dot-with-clock-gen3,1604731472.673
19.0,20.0,2401.0,5576.0,2.0,5.0,2.0,4.0,6.0,11.0,1609.0,4764.0,72.0,59.0,417.0,96.0,848.0,1360.0,290.0,588.0,74.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1604731473.805
28.0,21.0,14277.0,5616.0,2.0,5.0,10.0,4.0,15.0,11.0,13125.0,4764.0,45.0,52.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,60.0,amazon-amazon-echo-dot-with-clock-gen3,1604731474.858
28.0,23.0,14377.0,5696.0,2.0,5.0,10.0,4.0,15.0,11.0,13225.0,4764.0,47.0,50.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,58.0,amazon-amazon-echo-dot-with-clock-gen3,1604731475.981
27.0,19.0,14090.0,5536.0,2.0,5.0,10.0,2.0,14.0,9.0,12978.0,4764.0,50.0,62.0,417.0,96.0,1360.0,4075.0,585.0,1257.0,69.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604731477.115
27.0,22.0,14104.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12992.0,4764.0,50.0,53.0,417.0,96.0,1360.0,1360.0,585.0,588.0,67.0,60.0,amazon-amazon-echo-dot-with-clock-gen3,1604731478.265
28.0,22.0,14298.0,7016.0,2.0,5.0,10.0,4.0,15.0,11.0,13102.0,6124.0,59.0,68.0,417.0,96.0,1360.0,2715.0,584.0,868.0,83.0,107.0,amazon-amazon-echo-dot-with-clock-gen3,1604731479.714
27.0,21.0,14057.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12945.0,4764.0,47.0,53.0,417.0,96.0,1360.0,2715.0,584.0,842.0,65.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604731480.787
28.0,20.0,14398.0,5576.0,2.0,5.0,11.0,3.0,15.0,10.0,13246.0,4764.0,48.0,59.0,417.0,96.0,1360.0,2715.0,583.0,842.0,71.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604731481.926
28.0,20.0,14744.0,5576.0,2.0,5.0,11.0,4.0,15.0,11.0,13592.0,4764.0,48.0,58.0,417.0,96.0,1360.0,1360.0,584.0,588.0,69.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604731483.059
27.0,21.0,13111.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,11999.0,4764.0,48.0,54.0,417.0,96.0,1360.0,1360.0,584.0,588.0,67.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604731484.15
27.0,20.0,12836.0,5576.0,2.0,5.0,9.0,3.0,14.0,10.0,11724.0,4764.0,52.0,61.0,417.0,96.0,1360.0,2715.0,586.0,842.0,78.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604731485.349
21.0,20.0,5244.0,5576.0,2.0,5.0,4.0,3.0,8.0,10.0,4372.0,4764.0,65.0,59.0,417.0,96.0,1360.0,2715.0,538.0,842.0,74.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604731486.463
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,62.0,60.0,417.0,96.0,1360.0,1360.0,544.0,588.0,71.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604731710.926
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,22.0,20.0,207.0,1408.0,624.0,1408.0,226.0,582.0,66.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1604731867.914
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,29.0,26.0,204.0,1408.0,647.0,1408.0,236.0,581.0,79.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604732385.665
19.0,18.0,2814.0,5496.0,2.0,5.0,2.0,4.0,6.0,11.0,2022.0,4764.0,72.0,66.0,417.0,96.0,1260.0,1360.0,432.0,588.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604732430.943
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,54.0,60.0,416.0,1360.0,540.0,1791.0,199.0,592.0,67.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604732459.675
14.0,12.0,2377.0,7498.0,1.0,1.0,1.0,5.0,5.0,6.0,1785.0,7006.0,86.0,85.0,202.0,1360.0,1360.0,2570.0,504.0,795.0,81.0,91.0,amazon-amazon-echo-dot-with-clock-gen3,1604732518.448
18.0,14.0,2913.0,4993.0,1.0,3.0,4.0,3.0,8.0,8.0,2161.0,4421.0,48.0,49.0,423.0,1360.0,709.0,1384.0,228.0,633.0,72.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604732548.015
96.0,73.0,74849.0,7353.0,1.0,3.0,64.0,3.0,86.0,8.0,70977.0,4421.0,14.0,16.0,423.0,1360.0,1360.0,1384.0,578.0,633.0,70.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604732549.369
13.0,15.0,1728.0,7422.0,1.0,2.0,1.0,6.0,4.0,8.0,1044.0,6634.0,29.0,21.0,204.0,1408.0,683.0,1408.0,251.0,549.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604732900.718
26.0,22.0,12548.0,5656.0,2.0,5.0,9.0,4.0,13.0,11.0,11476.0,4764.0,51.0,53.0,417.0,96.0,1360.0,1360.0,583.0,588.0,69.0,61.0,amazon-amazon-echo-dot-with-clock-gen3,1604733090.947
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,25.0,23.0,204.0,1408.0,547.0,1408.0,194.0,579.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604733813.582
27.0,19.0,13462.0,5536.0,2.0,5.0,10.0,4.0,14.0,11.0,12350.0,4764.0,51.0,64.0,417.0,96.0,1360.0,1360.0,583.0,588.0,70.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604733871.199
29.0,22.0,13316.0,5701.0,2.0,6.0,10.0,4.0,14.0,12.0,12112.0,4809.0,44.0,51.0,417.0,96.0,1360.0,1360.0,584.0,597.0,64.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1604733872.29
27.0,22.0,12833.0,5656.0,2.0,5.0,9.0,4.0,14.0,11.0,11721.0,4764.0,50.0,54.0,417.0,96.0,1360.0,1360.0,586.0,588.0,71.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604733873.439
28.0,22.0,15113.0,5656.0,2.0,5.0,11.0,4.0,15.0,11.0,13961.0,4764.0,47.0,53.0,417.0,96.0,1360.0,1360.0,585.0,588.0,68.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604733874.568
28.0,19.0,14463.0,5536.0,2.0,5.0,11.0,3.0,15.0,10.0,13311.0,4764.0,48.0,63.0,417.0,96.0,1360.0,2720.0,583.0,843.0,68.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604733875.705
27.0,22.0,13152.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12040.0,4764.0,48.0,51.0,417.0,96.0,1360.0,1360.0,584.0,588.0,68.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604733876.798
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,75.0,65.0,417.0,96.0,1164.0,2715.0,398.0,842.0,78.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604734171.022
21.0,19.0,4392.0,5536.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,68.0,66.0,417.0,96.0,1360.0,1360.0,544.0,588.0,83.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604734471.034
21.0,18.0,4392.0,5496.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,64.0,65.0,417.0,96.0,1360.0,1360.0,544.0,588.0,72.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604735850.949
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,74.0,64.0,417.0,96.0,1164.0,1360.0,398.0,588.0,78.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604735910.986
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,25.0,22.0,207.0,1408.0,624.0,1408.0,226.0,582.0,66.0,63.0,amazon-amazon-echo-dot-with-clock-gen3,1604735916.124
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,63.0,73.0,416.0,1360.0,540.0,1791.0,199.0,592.0,71.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604735960.64
28.0,20.0,14328.0,5576.0,2.0,5.0,10.0,4.0,15.0,11.0,13176.0,4764.0,45.0,56.0,417.0,96.0,1360.0,1360.0,583.0,588.0,71.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1604736330.9
27.0,20.0,12955.0,5576.0,2.0,5.0,9.0,4.0,14.0,11.0,11843.0,4764.0,50.0,59.0,417.0,96.0,1360.0,1360.0,585.0,588.0,69.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604736332.058
27.0,21.0,13236.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12124.0,4764.0,49.0,56.0,417.0,96.0,1360.0,1360.0,584.0,588.0,70.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604736333.174
29.0,22.0,12934.0,5701.0,2.0,6.0,9.0,4.0,14.0,12.0,11730.0,4809.0,48.0,54.0,417.0,96.0,1360.0,1360.0,586.0,597.0,69.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604736334.369
27.0,19.0,13679.0,5536.0,2.0,5.0,10.0,4.0,14.0,11.0,12567.0,4764.0,50.0,63.0,417.0,96.0,1360.0,1360.0,583.0,588.0,73.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604736335.488
29.0,23.0,13084.0,6079.0,2.0,6.0,9.0,5.0,14.0,13.0,11860.0,5147.0,63.0,72.0,417.0,96.0,1360.0,1360.0,585.0,587.0,104.0,138.0,amazon-amazon-echo-dot-with-clock-gen3,1604736337.104
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,30.0,27.0,204.0,1408.0,647.0,1408.0,236.0,581.0,77.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604736393.075
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,28.0,25.0,204.0,1408.0,683.0,1408.0,251.0,580.0,76.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604736968.718
22.0,18.0,5842.0,5496.0,2.0,5.0,4.0,2.0,9.0,9.0,4930.0,4764.0,60.0,65.0,417.0,96.0,1360.0,4075.0,584.0,1257.0,69.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604737230.93
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,75.0,66.0,417.0,96.0,1164.0,1360.0,398.0,588.0,75.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1604737651.016
115.0,166.0,16151.0,17528.0,70.0,67.0,16.0,6.0,89.0,82.0,11519.0,10876.0,15671.0,10827.0,214.0,1360.0,1360.0,1942.0,404.0,896.0,15630.0,10786.0,amazon-amazon-echo-dot-with-clock-gen3,1604737666.671
13.0,15.0,1592.0,7409.0,1.0,2.0,1.0,6.0,4.0,8.0,908.0,6621.0,30.0,25.0,204.0,1408.0,547.0,1408.0,194.0,550.0,85.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604738305.084
26.0,19.0,12548.0,5536.0,2.0,5.0,9.0,4.0,13.0,11.0,11476.0,4764.0,49.0,59.0,417.0,96.0,1360.0,1360.0,583.0,588.0,66.0,72.0,amazon-amazon-echo-dot-with-clock-gen3,1604738610.9
28.0,21.0,15436.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,14284.0,4764.0,48.0,56.0,417.0,96.0,1360.0,1360.0,587.0,588.0,70.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604738790.962
27.0,21.0,13107.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,11995.0,4764.0,48.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,66.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604738792.064
29.0,21.0,13389.0,5661.0,2.0,6.0,10.0,4.0,14.0,12.0,12185.0,4809.0,45.0,54.0,417.0,96.0,1360.0,1360.0,584.0,597.0,66.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604738793.173
27.0,20.0,13160.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12048.0,4764.0,48.0,56.0,417.0,96.0,1360.0,2720.0,584.0,843.0,67.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604738794.27
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,73.0,67.0,417.0,96.0,1164.0,1360.0,398.0,588.0,78.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604739390.982
15.0,14.0,1964.0,6536.0,2.0,1.0,3.0,6.0,6.0,7.0,1332.0,5964.0,57.0,60.0,416.0,1360.0,540.0,1360.0,199.0,504.0,75.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604739461.494
15.0,14.0,1964.0,6536.0,2.0,1.0,3.0,6.0,6.0,7.0,1332.0,5964.0,56.0,59.0,416.0,1360.0,540.0,1360.0,199.0,504.0,70.0,84.0,amazon-amazon-echo-dot-with-clock-gen3,1604739461.807
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,35.0,31.0,204.0,1408.0,647.0,1408.0,236.0,581.0,88.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604739815.877
21.0,18.0,4392.0,5496.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,61.0,62.0,417.0,96.0,1360.0,1360.0,544.0,588.0,74.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604739990.907
13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,29.0,28.0,204.0,1408.0,683.0,1408.0,251.0,580.0,79.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604740013.062
13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,26.0,23.0,207.0,1408.0,624.0,1408.0,226.0,582.0,69.0,66.0,amazon-amazon-echo-dot-with-clock-gen3,1604740134.922
21.0,18.0,2810.0,5541.0,2.0,6.0,2.0,3.0,6.0,11.0,1926.0,4809.0,66.0,68.0,417.0,96.0,1164.0,2720.0,398.0,843.0,72.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604741131.007
27.0,19.0,13205.0,5536.0,2.0,5.0,10.0,4.0,14.0,11.0,12093.0,4764.0,48.0,61.0,417.0,96.0,1360.0,1360.0,584.0,588.0,66.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604741250.931
27.0,19.0,12900.0,5536.0,2.0,5.0,9.0,3.0,14.0,10.0,11788.0,4764.0,50.0,63.0,417.0,96.0,1360.0,2715.0,585.0,842.0,69.0,83.0,amazon-amazon-echo-dot-with-clock-gen3,1604741252.084
28.0,20.0,14494.0,5576.0,2.0,5.0,11.0,3.0,15.0,10.0,13342.0,4764.0,48.0,57.0,417.0,96.0,1360.0,2720.0,583.0,843.0,68.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604741253.206
28.0,21.0,15383.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,14231.0,4764.0,48.0,56.0,417.0,96.0,1360.0,1360.0,586.0,588.0,73.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604741254.321
28.0,20.0,14584.0,5576.0,2.0,5.0,11.0,4.0,15.0,11.0,13432.0,4764.0,47.0,58.0,417.0,96.0,1360.0,1360.0,583.0,588.0,68.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604741255.422
21.0,20.0,4392.0,5576.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,62.0,56.0,417.0,96.0,1360.0,1360.0,544.0,588.0,71.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604741370.907
26.0,23.0,12548.0,5696.0,2.0,5.0,9.0,4.0,13.0,11.0,11476.0,4764.0,55.0,55.0,417.0,96.0,1360.0,1360.0,583.0,588.0,71.0,64.0,amazon-amazon-echo-dot-with-clock-gen3,1604741372.163
13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,31.0,28.0,204.0,1408.0,547.0,1408.0,194.0,579.0,79.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604741482.902
22.0,19.0,5842.0,5536.0,2.0,5.0,4.0,4.0,9.0,11.0,4930.0,4764.0,58.0,58.0,417.0,96.0,1360.0,1360.0,584.0,588.0,69.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604742750.891
19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,73.0,67.0,417.0,96.0,1164.0,1360.0,398.0,588.0,79.0,82.0,amazon-amazon-echo-dot-with-clock-gen3,1604742870.981
15.0,14.0,1964.0,6536.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,57.0,61.0,416.0,1360.0,540.0,1791.0,199.0,592.0,72.0,87.0,amazon-amazon-echo-dot-with-clock-gen3,1604742962.665
29.0,22.0,12994.0,5701.0,2.0,6.0,9.0,4.0,14.0,12.0,11790.0,4809.0,55.0,65.0,417.0,96.0,1360.0,1360.0,585.0,597.0,76.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604743711.218
27.0,21.0,13561.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12449.0,4764.0,47.0,52.0,417.0,96.0,1360.0,1360.0,583.0,588.0,65.0,69.0,amazon-amazon-echo-dot-with-clock-gen3,1604743712.267
29.0,22.0,13029.0,5701.0,2.0,6.0,9.0,4.0,14.0,12.0,11825.0,4809.0,47.0,55.0,417.0,96.0,1360.0,1360.0,585.0,597.0,67.0,78.0,amazon-amazon-echo-dot-with-clock-gen3,1604743713.445
27.0,22.0,13161.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12049.0,4764.0,49.0,53.0,417.0,96.0,1360.0,1360.0,584.0,588.0,71.0,70.0,amazon-amazon-echo-dot-with-clock-gen3,1604743714.602
27.0,22.0,13330.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12218.0,4764.0,51.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,77.0,77.0,amazon-amazon-echo-dot-with-clock-gen3,1604743715.766
13.0,13.0,1672.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,32.0,27.0,207.0,1408.0,624.0,1408.0,226.0,582.0,69.0,67.0,amazon-amazon-echo-dot-with-clock-gen3,1604743910.73
21.0,18.0,4392.0,5496.0,3.0,5.0,3.0,3.0,8.0,10.0,3520.0,4764.0,64.0,63.0,417.0,96.0,1360.0,2720.0,544.0,843.0,75.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604744130.941
112.0,163.0,15944.0,17408.0,67.0,67.0,16.0,6.0,86.0,82.0,11432.0,10876.0,15978.0,10948.0,214.0,1360.0,1360.0,1942.0,403.0,896.0,15929.0,10914.0,amazon-amazon-echo-dot-with-clock-gen3,1604744188.291
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,30.0,26.0,204.0,1408.0,683.0,1408.0,251.0,580.0,85.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604744309.17
13.0,14.0,1692.0,7355.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,43.0,38.0,204.0,1408.0,647.0,1408.0,236.0,581.0,85.0,80.0,amazon-amazon-echo-dot-with-clock-gen3,1604744394.28
13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,39.0,38.0,204.0,1408.0,547.0,1408.0,194.0,579.0,86.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604744395.606
19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,78.0,69.0,417.0,96.0,1164.0,1360.0,398.0,588.0,79.0,89.0,amazon-amazon-echo-dot-with-clock-gen3,1604744611.074
14.0,11.0,1999.0,7868.0,1.0,1.0,1.0,5.0,4.0,6.0,1407.0,7416.0,70.0,75.0,202.0,1360.0,1048.0,2570.0,406.0,747.0,72.0,86.0,amazon-amazon-echo-dot-with-clock-gen3,1604745209.896
26.0,20.0,12549.0,5576.0,2.0,5.0,9.0,2.0,13.0,9.0,11477.0,4764.0,49.0,56.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,74.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604745510.899
14.0,13.0,1747.0,7498.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6966.0,83.0,75.0,202.0,1360.0,796.0,2570.0,299.0,801.0,81.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604745605.761
14.0,12.0,1753.0,7392.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6900.0,71.0,68.0,202.0,1360.0,802.0,1360.0,301.0,507.0,80.0,88.0,amazon-amazon-echo-dot-with-clock-gen3,1604745606.53
14.0,12.0,1999.0,7908.0,1.0,1.0,1.0,6.0,4.0,7.0,1407.0,7416.0,70.0,67.0,202.0,1360.0,1048.0,1360.0,406.0,442.0,76.0,85.0,amazon-amazon-echo-dot-with-clock-gen3,1604746109.786
29.0,22.0,15684.0,5656.0,2.0,5.0,11.0,3.0,16.0,10.0,14492.0,4764.0,46.0,53.0,417.0,96.0,1360.0,2715.0,584.0,842.0,68.0,81.0,amazon-amazon-echo-dot-with-clock-gen3,1604746170.973
27.0,22.0,13154.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12042.0,4764.0,55.0,61.0,417.0,96.0,1360.0,1360.0,584.0,588.0,117.0,120.0,amazon-amazon-echo-dot-with-clock-gen3,1604746172.246
27.0,21.0,12896.0,5616.0,2.0,5.0,9.0,3.0,14.0,10.0,11784.0,4764.0,46.0,52.0,417.0,96.0,1360.0,2715.0,585.0,842.0,67.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604746173.308
30.0,24.0,14496.0,5793.0,2.0,6.0,11.0,4.0,15.0,12.0,13252.0,4809.0,45.0,50.0,417.0,96.0,1360.0,1360.0,583.0,597.0,67.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604746174.468
29.0,21.0,13276.0,5661.0,2.0,6.0,10.0,4.0,14.0,12.0,12072.0,4809.0,46.0,56.0,417.0,96.0,1360.0,1360.0,584.0,597.0,67.0,73.0,amazon-amazon-echo-dot-with-clock-gen3,1604746175.594
21.0,20.0,2810.0,5621.0,2.0,6.0,2.0,4.0,6.0,12.0,1926.0,4809.0,70.0,65.0,417.0,96.0,1164.0,1360.0,398.0,597.0,78.0,74.0,amazon-amazon-echo-dot-with-clock-gen3,1604746351.072
15.0,13.0,1964.0,6496.0,2.0,1.0,3.0,5.0,6.0,6.0,1332.0,5964.0,62.0,71.0,416.0,1360.0,540.0,1791.0,199.0,592.0,70.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604746463.576
21.0,17.0,4392.0,5456.0,3.0,5.0,3.0,4.0,8.0,11.0,3520.0,4764.0,62.0,67.0,417.0,96.0,1360.0,1360.0,544.0,588.0,70.0,75.0,amazon-amazon-echo-dot-with-clock-gen3,1604746890.916
13.0,13.0,1612.0,7258.0,1.0,2.0,1.0,5.0,4.0,7.0,928.0,6574.0,31.0,30.0,204.0,1408.0,567.0,1408.0,202.0,578.0,83.0,79.0,amazon-amazon-echo-dot-with-clock-gen3,1604747384.897
13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,29.0,25.0,204.0,1408.0,683.0,1408.0,251.0,580.0,79.0,76.0,amazon-amazon-echo-dot-with-clock-gen3,1604747575.123
