packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,76.0,79.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,84.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,80.0,84.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,88.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,82.0,84.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,91.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,8.0,1992.0,7147.0,1.0,1.0,1.0,3.0,4.0,4.0,1400.0,6815.0,80.0,119.0,202.0,5290.0,1041.0,5290.0,403.0,2092.0,88.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,79.0,93.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,96.0,99.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,9.0,1992.0,7187.0,1.0,1.0,1.0,4.0,4.0,5.0,1400.0,6815.0,79.0,105.0,202.0,1460.0,1041.0,3830.0,403.0,1316.0,96.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,80.0,92.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,88.0,96.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,77.0,81.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,90.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,86.0,90.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,91.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,83.0,98.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,94.0,96.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,82.0,88.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,93.0,102.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,83.0,87.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,87.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,83.0,95.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,91.0,100.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,79.0,83.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,90.0,96.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,81.0,86.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,94.0,100.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,79.0,85.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,87.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,78.0,83.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,90.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,76.0,88.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,84.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,86.0,103.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,105.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,77.0,90.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,88.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,83.0,88.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,88.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,78.0,83.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,87.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,9.0,1992.0,7187.0,1.0,1.0,1.0,4.0,4.0,5.0,1400.0,6815.0,83.0,108.0,202.0,4380.0,1041.0,4380.0,403.0,1540.0,96.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
225.0,251.0,59019.0,33061.0,59.0,70.0,84.0,17.0,148.0,124.0,49963.0,23009.0,4375.0,4018.0,214.0,1460.0,1460.0,1642.0,197.0,841.0,4324.0,3985.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,80.0,85.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,90.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,77.0,90.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,87.0,96.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,82.0,86.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,93.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,78.0,92.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,91.0,99.0,amazon-amazon-echo-dot-with-clock-gen3
26.0,25.0,4273.0,13846.0,1.0,4.0,2.0,11.0,9.0,15.0,3097.0,12822.0,427.0,416.0,202.0,1460.0,1041.0,1460.0,376.0,534.0,544.0,565.0,amazon-amazon-echo-dot-with-clock-gen3
26.0,25.0,5291.0,16293.0,1.0,1.0,3.0,14.0,9.0,15.0,4119.0,15257.0,456.0,450.0,202.0,1460.0,1072.0,1460.0,423.0,375.0,702.0,744.0,amazon-amazon-echo-dot-with-clock-gen3
33.0,26.0,4575.0,16260.0,1.0,4.0,2.0,12.0,9.0,16.0,3087.0,15184.0,300.0,372.0,202.0,1460.0,1460.0,1460.0,411.0,457.0,738.0,654.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,2252.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1660.0,6815.0,94.0,87.0,202.0,1460.0,1301.0,1460.0,515.0,498.0,96.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,87.0,91.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,91.0,107.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,80.0,86.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,89.0,101.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,79.0,84.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,88.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,80.0,96.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,87.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,83.0,87.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,93.0,102.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,78.0,82.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,88.0,93.0,amazon-amazon-echo-dot-with-clock-gen3
33.0,33.0,5531.0,15396.0,10.0,10.0,2.0,16.0,16.0,26.0,3807.0,13672.0,30433.0,34166.0,191.0,1448.0,1448.0,1448.0,416.0,639.0,30348.0,39698.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,81.0,85.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,90.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1992.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,77.0,74.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,89.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,82.0,87.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,93.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,80.0,84.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,89.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,78.0,81.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,88.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,79.0,84.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,88.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,78.0,82.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,85.0,93.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,85.0,91.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,98.0,100.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,77.0,90.0,202.0,1460.0,1041.0,2920.0,403.0,903.0,88.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,78.0,91.0,202.0,2920.0,1041.0,2920.0,403.0,903.0,91.0,96.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1992.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,76.0,73.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,87.0,93.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,81.0,91.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,90.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1992.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1400.0,6815.0,79.0,94.0,202.0,1460.0,1041.0,2370.0,403.0,740.0,86.0,101.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,76.0,80.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,87.0,93.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,75.0,79.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,82.0,90.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1952.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,93.0,92.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,106.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,13.0,2210.0,5781.0,2.0,1.0,3.0,4.0,6.0,6.0,1578.0,5249.0,66.0,76.0,428.0,1460.0,586.0,1572.0,227.0,646.0,89.0,96.0,amazon-amazon-echo-dot-with-clock-gen3
15.0,11.0,2044.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,1400.0,6866.0,91.0,106.0,202.0,1460.0,1041.0,2370.0,403.0,783.0,124.0,117.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1992.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,76.0,73.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,87.0,93.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,80.0,86.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,89.0,101.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1992.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,85.0,82.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,100.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1992.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1400.0,6815.0,77.0,82.0,202.0,1460.0,1041.0,1460.0,403.0,498.0,85.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,90.0,89.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,100.0,104.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1993.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,76.0,71.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,87.0,90.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,83.0,89.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,97.0,104.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,77.0,81.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,84.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,4.0,4.0,5.0,1401.0,6815.0,78.0,93.0,202.0,2920.0,1042.0,2920.0,403.0,1095.0,92.0,100.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,80.0,83.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,91.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,84.0,98.0,202.0,1460.0,1042.0,2370.0,403.0,740.0,99.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,76.0,80.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,83.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,24.0,4241.0,15779.0,1.0,3.0,2.0,12.0,8.0,15.0,2973.0,14795.0,281.0,317.0,202.0,1460.0,1042.0,2370.0,390.0,644.0,335.0,324.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,20.0,2457.0,15004.0,1.0,2.0,1.0,12.0,4.0,14.0,1401.0,14180.0,245.0,251.0,202.0,1460.0,1042.0,1460.0,403.0,378.0,398.0,388.0,amazon-amazon-echo-dot-with-clock-gen3
26.0,24.0,2791.0,15215.0,1.0,3.0,1.0,12.0,5.0,15.0,1603.0,14231.0,353.0,364.0,202.0,1460.0,1042.0,1460.0,366.0,428.0,376.0,351.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,18.0,2353.0,12568.0,1.0,2.0,1.0,10.0,4.0,12.0,1401.0,11824.0,263.0,267.0,202.0,1460.0,1042.0,2370.0,403.0,689.0,315.0,323.0,amazon-amazon-echo-dot-with-clock-gen3
17.0,20.0,1424.0,15387.0,0.0,3.0,0.0,10.0,4.0,13.0,656.0,14563.0,576.0,446.0,202.0,1460.0,202.0,2370.0,38.0,495.0,514.0,427.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,16.0,2365.0,14793.0,1.0,1.0,1.0,10.0,4.0,11.0,1401.0,14129.0,150.0,186.0,202.0,1460.0,1042.0,3830.0,403.0,946.0,387.0,310.0,amazon-amazon-echo-dot-with-clock-gen3
20.0,16.0,3116.0,11402.0,1.0,3.0,2.0,9.0,5.0,12.0,2236.0,10750.0,103.0,117.0,202.0,1460.0,1385.0,1460.0,493.0,549.0,139.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,2005.0,7871.0,1.0,1.0,1.0,7.0,4.0,8.0,1401.0,7379.0,124.0,113.0,202.0,1460.0,1042.0,1460.0,403.0,485.0,116.0,134.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,86.0,103.0,202.0,1460.0,1042.0,2370.0,403.0,740.0,88.0,113.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,107.0,105.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,123.0,123.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1993.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,85.0,84.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,91.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,15.0,2241.0,11308.0,1.0,2.0,1.0,9.0,4.0,11.0,1401.0,10696.0,103.0,114.0,202.0,1460.0,1042.0,1460.0,403.0,538.0,142.0,122.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,16.0,2241.0,10452.0,1.0,2.0,1.0,8.0,4.0,10.0,1401.0,9800.0,120.0,125.0,202.0,1460.0,1042.0,2370.0,403.0,685.0,153.0,126.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,102.0,95.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,109.0,110.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,93.0,101.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,100.0,121.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,85.0,100.0,202.0,2920.0,1042.0,2920.0,403.0,903.0,94.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,91.0,87.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,105.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,96.0,96.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,97.0,116.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,87.0,106.0,202.0,1460.0,1042.0,2370.0,403.0,740.0,98.0,113.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,94.0,90.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,105.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,85.0,93.0,202.0,1460.0,1042.0,2370.0,403.0,740.0,96.0,109.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,89.0,104.0,202.0,1460.0,1042.0,2370.0,403.0,740.0,96.0,113.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,33.0,31.0,204.0,1448.0,547.0,1448.0,194.0,591.0,79.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1993.0,7307.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,78.0,74.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,91.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,1993.0,7227.0,1.0,1.0,1.0,5.0,4.0,6.0,1401.0,6815.0,80.0,95.0,202.0,1460.0,1042.0,2370.0,403.0,740.0,88.0,101.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,78.0,83.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,94.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,79.0,83.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,86.0,98.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,79.0,83.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,85.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,78.0,82.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,84.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,79.0,84.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,87.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,78.0,82.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,89.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,80.0,82.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,95.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,11.0,1993.0,7267.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,6815.0,87.0,94.0,202.0,1460.0,1042.0,1460.0,403.0,498.0,95.0,110.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,12.0,1993.0,7600.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,7108.0,84.0,76.0,202.0,1460.0,1042.0,1460.0,403.0,473.0,96.0,101.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,13.0,1672.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,31.0,30.0,207.0,1448.0,624.0,1448.0,226.0,593.0,68.0,65.0,amazon-amazon-echo-dot-with-clock-gen3
14.0,10.0,2381.0,7118.0,1.0,1.0,1.0,3.0,4.0,4.0,1789.0,6706.0,95.0,117.0,202.0,5290.0,1430.0,5290.0,570.0,2108.0,92.0,97.0,amazon-amazon-echo-dot-with-clock-gen3
25.0,19.0,7687.0,5581.0,3.0,6.0,5.0,3.0,10.0,11.0,6643.0,4809.0,60.0,70.0,417.0,96.0,1460.0,2615.0,658.0,827.0,79.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
29.0,24.0,16615.0,5736.0,2.0,5.0,11.0,4.0,16.0,11.0,15423.0,4764.0,55.0,59.0,417.0,96.0,1460.0,1460.0,632.0,593.0,88.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
28.0,24.0,16347.0,5736.0,2.0,5.0,11.0,4.0,15.0,11.0,15195.0,4764.0,56.0,57.0,417.0,96.0,1460.0,1460.0,635.0,593.0,78.0,67.0,amazon-amazon-echo-dot-with-clock-gen3
20.0,18.0,3715.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,2883.0,4764.0,94.0,91.0,417.0,96.0,1460.0,1460.0,478.0,593.0,102.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,22.0,8256.0,5656.0,2.0,5.0,6.0,4.0,10.0,11.0,7304.0,4764.0,67.0,59.0,417.0,96.0,1460.0,1460.0,624.0,593.0,90.0,70.0,amazon-amazon-echo-dot-with-clock-gen3
22.0,19.0,6248.0,5536.0,2.0,5.0,4.0,3.0,9.0,10.0,5336.0,4764.0,72.0,73.0,417.0,96.0,1460.0,2615.0,622.0,827.0,80.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
21.0,20.0,5791.0,5576.0,2.0,5.0,4.0,3.0,8.0,10.0,4919.0,4764.0,73.0,67.0,417.0,96.0,1460.0,2615.0,611.0,827.0,81.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
23.0,21.0,8884.0,5616.0,2.0,5.0,6.0,3.0,10.0,10.0,7932.0,4764.0,67.0,64.0,417.0,96.0,1460.0,2615.0,649.0,827.0,76.0,89.0,amazon-amazon-echo-dot-with-clock-gen3
13.0,11.0,1953.0,7560.0,1.0,1.0,1.0,6.0,4.0,7.0,1401.0,7108.0,89.0,88.0,202.0,1460.0,1042.0,1460.0,403.0,473.0,101.0,99.0,amazon-amazon-echo-dot-with-clock-gen3
19.0,19.0,2720.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1928.0,4764.0,87.0,74.0,417.0,96.0,1166.0,1460.0,399.0,593.0,94.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
201.0,241.0,52329.0,28976.0,82.0,86.0,50.0,15.0,136.0,120.0,44161.0,19324.0,8989.0,7491.0,214.0,1460.0,1460.0,1616.0,415.0,824.0,8924.0,7446.0,amazon-amazon-echo-dot-with-clock-gen3
